Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_Dropout,Status_Enrolled,Status_Graduate
Single,Over 23 years old,First Choice,Agronomy,Daytime,Basic education,133.1,Portuguese,Basic Education,Basic Education,Unskilled Workers,Administrative Staff,140.0,No,No,No,Yes,Male,No,43,No,0,6,8,6,12.875,0,0,6,14,5,12.142857142857142,0,16.2,0.3,-0.92,2,False,True,False
Married,Transfer,First Choice,Communication Design,Daytime,Secondary education,170.0,Portuguese,Basic Education,Secondary Education,Student,Administrative Staff,148.5,No,No,No,Yes,Male,No,47,No,8,10,14,8,14.625,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,1,True,False,False
Single,Transfer,First Choice,Management,Daytime,Secondary education,130.0,Portuguese,Other,Other,Other,Other,109.8,Yes,No,No,No,Male,No,23,No,0,3,3,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,1,True,False,False
Single,1st phase - general contingent,First Choice,Social Service,Daytime,Secondary education,133.0,Brazilian,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,119.7,Yes,No,Yes,Yes,Female,Yes,19,Yes,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,0,False,False,True
Single,Transfer,First Choice,Nursing,Daytime,Secondary education,122.0,Portuguese,Higher Education,Higher Education,Professionals,Professionals,122.0,Yes,No,No,Yes,Female,No,20,No,0,8,11,6,12.491666666666667,0,0,8,11,6,12.491666666666667,0,12.7,3.7,-1.7,0,False,False,True
Single,1st phase - general contingent,First Choice,Animation and Multimedia Design,Daytime,Secondary education,138.0,Portuguese,Secondary Education,Higher Education,Administrative Staff,Administrative Staff,147.5,Yes,No,No,Yes,Female,Yes,19,No,6,12,12,12,13.666666666666666,0,4,11,12,11,14.166666666666666,0,8.9,1.4,3.51,0,False,False,True
Single,2nd phase - general contingent,First Choice,Veterinary Nursing,Daytime,Secondary education,163.0,English,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,150.8,Yes,No,No,Yes,Female,No,19,Yes,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,0,False,False,True
Single,Technological specialization diploma holders,First Choice,Veterinary Nursing,Daytime,Technological specialization,150.0,Portuguese,Basic Education,Basic Education,Administrative Staff,Skilled Workers,150.0,Yes,No,No,Yes,Female,No,19,No,2,6,8,6,14.142857142857142,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,0,False,False,True
Single,Over 23 years old,First Choice,Social Service (evening attendance),Evening,Basic education,133.1,Portuguese,Basic Education,Basic Education,Administrative Staff,Administrative Staff,131.5,No,No,Yes,Yes,Female,Yes,39,No,0,6,9,6,11.833333333333334,0,0,6,9,4,13.75,0,11.1,0.6,2.02,0,False,False,True
Single,1st phase - general contingent,First Choice,Communication Design,Daytime,Secondary education,144.0,Portuguese,Secondary Education,Secondary Education,Technicians,Service Workers,127.2,Yes,No,No,Yes,Female,Yes,20,No,0,6,6,6,12.666666666666666,0,0,6,8,6,13.0,0,10.8,1.4,1.74,0,False,False,True
Single,2nd phase - general contingent,First Choice,Communication Design,Daytime,Secondary education,118.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Technicians,111.0,Yes,No,No,Yes,Female,No,21,No,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,0,False,False,True
Single,Change of course,Second Choice,Social Service,Daytime,Secondary education,101.0,Guinean,Basic Education,Basic Education,Unskilled Workers,Skilled Workers,119.9,Yes,No,Yes,No,Female,No,22,Yes,5,11,16,9,10.88888888888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,0,False,False,True
Single,1st phase - general contingent,Second Choice,Journalism and Communication,Daytime,Secondary education,133.0,Portuguese,Basic Education,Basic Education,Service Workers,Student,133.7,Yes,No,No,Yes,Female,No,19,No,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,1,True,False,False
Single,2nd phase - general contingent,First Choice,Advertising and Marketing Management,Daytime,Secondary education,133.1,Portuguese,Secondary Education,Basic Education,Administrative Staff,Managers,140.0,Yes,No,No,Yes,Female,No,22,No,0,6,6,6,15.166666666666666,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,0,False,False,True
Single,1st phase - special contingent (Azores Island),Second Choice,Basic Education,Daytime,Secondary education,124.0,Portuguese,Basic Education,Basic Education,Technicians,Technicians,113.9,Yes,No,No,Yes,Female,Yes,19,No,0,6,8,6,12.666666666666666,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,0,False,False,True
Single,1st phase - general contingent,First Choice,Animation and Multimedia Design,Daytime,Secondary education,127.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,120.7,Yes,No,Yes,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,True,False,False
Married,Over 23 years old,First Choice,Management,Daytime,Secondary education,133.1,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,119.8,No,No,No,Yes,Male,No,26,No,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,2,False,True,False
Single,Over 23 years old,First Choice,Management (evening attendance),Evening,Secondary education,110.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,121.8,No,No,No,No,Male,No,36,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,3rd phase - general contingent,First Choice,Animation and Multimedia Design,Daytime,Secondary education,110.0,Portuguese,Basic Education,Higher Education,Service Workers,Service Workers,117.7,Yes,No,Yes,Yes,Male,Yes,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0,False,False,True
Married,Over 23 years old,First Choice,Management,Daytime,Secondary education,160.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Skilled Workers,110.0,No,No,No,Yes,Male,No,30,No,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,1,True,False,False
Single,Change of course,First Choice,Agronomy,Daytime,Secondary education,120.0,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,134.4,No,No,No,Yes,Male,No,24,No,0,6,7,6,15.714285714285714,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,1,True,False,False
Single,1st phase - general contingent,First Choice,Management,Daytime,Secondary education,133.1,Portuguese,Other,Other,Student,Student,125.3,No,No,No,Yes,Male,No,26,No,11,15,15,11,10.818181818181818,0,12,14,15,11,11.636363636363637,1,7.6,2.6,0.32,1,True,False,False
Single,1st phase - general contingent,First Choice,Management,Daytime,Secondary education,132.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Skilled Workers,119.1,No,No,No,No,Male,No,19,No,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,1,True,False,False
Married,Over 23 years old,First Choice,Social Service,Daytime,Secondary education,130.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Armed Forces,146.0,No,No,No,Yes,Male,No,34,No,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,0,False,False,True
Single,Change of course,First Choice,Equinculture,Daytime,Secondary education,130.0,Portuguese,Secondary Education,Secondary Education,Managers,Managers,130.0,Yes,No,No,Yes,Male,No,33,No,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,2,False,True,False
Single,2nd phase - general contingent,Second Choice,Management,Daytime,Secondary education,129.0,Portuguese,Basic Education,Secondary Education,Unskilled Workers,Administrative Staff,122.0,Yes,No,No,Yes,Male,No,19,No,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,0,False,False,True
Single,2nd phase - general contingent,Second Choice,Informatics Engineering,Daytime,Secondary education,130.0,Portuguese,Basic Education,Secondary Education,Administrative Staff,Service Workers,118.1,Yes,No,Yes,No,Male,No,26,No,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,1,True,False,False
Single,Over 23 years old,First Choice,Advertising and Marketing Management,Daytime,Secondary education,140.0,Portuguese,Basic Education,Basic Education,Skilled Workers,Skilled Workers,105.2,No,No,No,Yes,Male,No,29,No,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Informatics Engineering,Daytime,Secondary education,131.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Skilled Workers,123.3,Yes,No,No,Yes,Male,Yes,19,No,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,1,True,False,False
Single,2nd phase - general contingent,First Choice,Animation and Multimedia Design,Daytime,Secondary education,129.0,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,124.8,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,Over 23 years old,First Choice,Management (evening attendance),Evening,Basic education,133.1,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,149.4,No,No,No,No,Male,No,29,No,0,5,11,2,11.333333333333334,0,0,5,9,1,12.0,0,11.1,0.6,2.02,1,True,False,False
Single,Change of course,First Choice,Tourism,Daytime,Secondary education,112.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,108.5,No,No,No,Yes,Male,No,21,No,0,6,6,6,12.666666666666666,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,0,False,False,True
Single,2nd phase - general contingent,First Choice,Tourism,Daytime,Secondary education,119.0,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,125.0,No,No,No,Yes,Male,No,19,No,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,2,False,True,False
Single,1st phase - general contingent,First Choice,Nursing,Daytime,Secondary education,133.1,Portuguese,Basic Education,Basic Education,Service Workers,Armed Forces,101.0,No,No,No,Yes,Male,No,20,No,0,7,14,5,12.87857142857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,0,False,False,True
Single,1st phase - general contingent,First Choice,Veterinary Nursing,Daytime,Secondary education,123.0,Portuguese,Higher Education,Secondary Education,Professionals,Service Workers,112.9,No,No,No,Yes,Male,No,18,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Communication Design,Daytime,Secondary education,131.0,Portuguese,Basic Education,Basic Education,Service Workers,Service Workers,120.2,Yes,No,No,Yes,Male,No,18,No,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,2,False,True,False
Single,1st phase - general contingent,First Choice,Management,Daytime,Secondary education,120.0,Portuguese,Other,Other,Other,Other,111.6,No,No,Yes,Yes,Male,Yes,21,No,0,5,5,5,12.6,0,0,5,9,3,12.833333333333334,0,10.8,1.4,1.74,2,False,True,False
Single,1st phase - general contingent,First Choice,Management,Daytime,Secondary education,125.0,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Professionals,134.1,Yes,No,No,Yes,Male,No,20,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,1,True,False,False
Single,Over 23 years old,First Choice,Informatics Engineering,Daytime,Secondary education,133.1,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,101.6,No,No,No,Yes,Male,Yes,30,No,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,3rd phase - general contingent,Second Choice,Advertising and Marketing Management,Daytime,Secondary education,121.0,Portuguese,Basic Education,Basic Education,Administrative Staff,Managers,111.9,Yes,No,No,Yes,Male,No,19,No,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,0,False,False,True
Single,Change of institution/course,First Choice,Management,Daytime,Secondary education,148.0,Portuguese,Secondary Education,Basic Education,Unskilled Workers,Agricultural Workers,118.4,Yes,No,No,Yes,Male,No,30,No,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,1,True,False,False
Single,1st phase - general contingent,First Choice,Management,Daytime,Secondary education,139.0,Portuguese,Basic Education,Secondary Education,Service Workers,Service Workers,127.1,Yes,No,No,Yes,Male,Yes,22,No,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,0,False,False,True
Single,2nd phase - general contingent,Second Choice,Animation and Multimedia Design,Daytime,Secondary education,125.0,Portuguese,Basic Education,Basic Education,Service Workers,Armed Forces,120.5,Yes,No,No,Yes,Male,No,22,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0,False,False,True
Single,2nd phase - general contingent,Second Choice,Communication Design,Daytime,Secondary education,128.0,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Armed Forces,136.1,Yes,No,Yes,No,Male,No,19,No,0,6,6,6,12.666666666666666,0,0,6,8,5,11.8,0,11.1,0.6,2.02,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,Daytime,Secondary education,132.0,Portuguese,Secondary Education,Basic Education,Service Workers,Technicians,124.0,Yes,No,No,Yes,Male,No,21,No,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Veterinary Nursing,Daytime,Secondary education,137.0,Portuguese,Basic Education,Basic Education,Service Workers,Service Workers,141.6,No,No,No,Yes,Male,No,21,No,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,0,False,False,True
Single,Technological specialization diploma holders,First Choice,Animation and Multimedia Design,Daytime,Technological specialization,160.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,160.0,Yes,No,Yes,Yes,Male,Yes,21,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,1,True,False,False
Single,Over 23 years old,First Choice,Management,Daytime,Secondary education,120.0,Portuguese,Secondary Education,Basic Education,Administrative Staff,Skilled Workers,110.0,No,No,No,Yes,Male,No,27,No,0,5,13,3,10.75,0,0,5,9,3,10.333333333333334,0,15.5,2.8,-4.06,1,True,False,False
Single,Change of course,First Choice,Biofuel Production Technologies,Daytime,Secondary education,134.0,Portuguese,Basic Education,Basic Education,Managers,Managers,100.0,Yes,No,No,Yes,Male,No,32,No,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,1,True,False,False
Single,Over 23 years old,First Choice,Advertising and Marketing Management,Daytime,Other,133.1,Portuguese,Basic Education,Secondary Education,Unskilled Workers,Technicians,120.0,No,No,Yes,No,Male,No,40,No,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,1,True,False,False
Single,1st phase - general contingent,Second Choice,Management,Daytime,Secondary education,116.0,Portuguese,Basic Education,Secondary Education,Service Workers,Technicians,124.8,Yes,No,No,Yes,Male,No,20,No,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,2,False,True,False
Single,Technological specialization diploma holders,First Choice,Equinculture,Daytime,Technological specialization,140.0,Portuguese,Higher Education,Higher Education,Professionals,Armed Forces,140.0,Yes,No,No,Yes,Male,No,20,No,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,1,True,False,False
Single,1st phase - general contingent,Second Choice,Animation and Multimedia Design,Daytime,Secondary education,140.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Unskilled Workers,124.3,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,False,False,True
Single,Change of course,First Choice,Management,Daytime,Secondary education,122.0,Portuguese,Secondary Education,Basic Education,Managers,Skilled Workers,118.9,No,No,No,Yes,Male,No,21,No,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,2nd phase - general contingent,First Choice,Advertising and Marketing Management,Daytime,Secondary education,141.0,Portuguese,Basic Education,Basic Education,Service Workers,Machine Operators,130.2,No,No,No,Yes,Male,No,18,No,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,Technological specialization diploma holders,First Choice,Agronomy,Daytime,Secondary education,120.0,Portuguese,Secondary Education,Higher Education,Administrative Staff,Professionals,120.0,No,No,No,Yes,Male,No,19,No,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,2,False,True,False
Married,Holders of other higher courses,First Choice,Communication Design,Daytime,Higher education,140.0,Portuguese,Basic Education,Basic Education,Skilled Workers,Skilled Workers,140.0,No,No,No,No,Male,No,30,No,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,1,True,False,False
Single,Over 23 years old,First Choice,Agronomy,Daytime,Other,133.1,Portuguese,Basic Education,Secondary Education,Unskilled Workers,Managers,130.0,No,No,No,Yes,Male,No,29,No,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Informatics Engineering,Daytime,Secondary education,137.0,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,130.4,Yes,No,Yes,Yes,Male,No,18,No,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,1,True,False,False
Single,1st phase - general contingent,Second Choice,Advertising and Marketing Management,Daytime,Secondary education,122.0,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,116.1,Yes,No,No,Yes,Male,Yes,18,No,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,1,True,False,False
Single,Technological specialization diploma holders,First Choice,Agronomy,Daytime,Technological specialization,130.0,Portuguese,Secondary Education,Secondary Education,Technicians,Armed Forces,130.0,No,No,No,Yes,Male,No,22,No,4,10,21,5,11.4,1,2,7,13,6,11.666666666666666,0,15.5,2.8,-4.06,1,True,False,False
Single,Change of course,Second Choice,Management (evening attendance),Evening,Secondary education,140.0,Portuguese,Basic Education,Basic Education,Service Workers,Service Workers,124.3,Yes,No,No,No,Male,No,27,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,1,True,False,False
Single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,Daytime,Secondary education,125.0,Portuguese,Basic Education,Secondary Education,Unskilled Workers,Skilled Workers,125.0,Yes,No,No,Yes,Male,No,20,No,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,0,False,False,True
Single,Change of institution/course,First Choice,Social Service (evening attendance),Evening,Higher education,110.0,Portuguese,Basic Education,Basic Education,Unskilled Workers,Armed Forces,110.0,No,No,No,Yes,Male,No,42,No,8,12,12,11,14.454545454545457,0,7,11,11,10,14.2,0,11.1,0.6,2.02,0,False,False,True
Single,1st phase - general contingent,First Choice,Agronomy,Daytime,Secondary education,133.1,Portuguese,Basic Education,Basic Education,Administrative Staff,Machine Operators,115.0,No,No,Yes,Yes,Male,No,21,No,8,12,13,12,14.538461538461538,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,0,False,False,True
